city,userid,day,hour,tracks,artists,genres
shelbyville,198FA0DF,friday,20,1,1,1
shelbyville,198FA0DF,wednesday,8,1,1,1
shelbyville,198FA0DF,wednesday,21,2,2,2
shelbyville,199219F2,friday,8,3,3,2
shelbyville,199FA51E,monday,20,1,1,1
shelbyville,199FA51E,monday,21,1,1,1
shelbyville,19A1B806,monday,13,1,1,1
shelbyville,19A3B312,wednesday,20,1,1,1
shelbyville,19A5313B,wednesday,14,1,1,1
shelbyville,19ABF401,monday,8,1,1,1
shelbyville,19B08E1D,wednesday,20,1,1,1
shelbyville,19B33C88,friday,13,1,1,1
shelbyville,19B3CC6F,friday,13,1,1,1
shelbyville,19B3CC6F,friday,14,1,1,1
shelbyville,19B3CC6F,monday,13,1,1,1
shelbyville,19B3CC6F,wednesday,14,1,1,1
shelbyville,19B3FF97,wednesday,13,1,1,1
shelbyville,19BC8526,friday,14,1,1,1
shelbyville,19BFE865,friday,8,2,2,2
shelbyville,19BFE865,monday,8,1,1,1
shelbyville,19BFE865,monday,14,2,2,2
shelbyville,19C1BE92,wednesday,20,1,1,1
shelbyville,19C99E83,monday,13,2,2,1
shelbyville,19CC378A,friday,8,1,1,1
shelbyville,19CFAEE1,wednesday,14,1,1,1
shelbyville,19D2D7F0,friday,13,1,1,1
shelbyville,19DF8697,friday,20,1,1,1
shelbyville,19E4B3A7,wednesday,9,1,1,1
shelbyville,19E63BEC,wednesday,8,1,1,1
shelbyville,19E9948D,friday,20,1,1,1
shelbyville,19F820F4,wednesday,20,1,1,1
shelbyville,19FA5DD1,friday,14,1,1,1
shelbyville,19FCD83D,friday,9,1,1,1
shelbyville,19FDC231,monday,14,1,1,1
shelbyville,1A086BD3,wednesday,14,1,1,1
shelbyville,1A0921B8,wednesday,21,1,1,1
shelbyville,1A09C8B8,friday,13,1,1,1
shelbyville,1A09C8B8,friday,14,1,1,1
shelbyville,1A0B4A18,friday,8,1,1,1
shelbyville,1A0B4A18,friday,9,1,1,1
shelbyville,1A117710,monday,9,1,1,1
shelbyville,1A134C62,monday,20,1,1,1
shelbyville,1A19FF65,monday,13,1,1,1
shelbyville,1A1ED388,friday,14,1,1,1
shelbyville,1A1EE1E1,friday,21,1,1,1
shelbyville,1A1EE1E1,wednesday,21,2,2,2
shelbyville,1A224A0D,monday,20,1,1,1
shelbyville,1A26727C,monday,8,1,1,1
shelbyville,1A26727C,wednesday,8,1,1,1
shelbyville,1A2890DC,monday,8,1,1,1
shelbyville,1A348185,friday,21,1,1,1
shelbyville,1A3A78D7,friday,15,1,1,1
shelbyville,1A3AA14F,monday,8,1,1,1
shelbyville,1A42E83E,wednesday,20,1,1,1
shelbyville,1A4FB79D,friday,14,1,1,1
shelbyville,1A53A7DB,monday,13,1,1,1
shelbyville,1A57D5E,friday,9,1,1,1
shelbyville,1A57D5E,wednesday,14,1,1,1
shelbyville,1A58E674,friday,21,1,1,1
shelbyville,1A5D0EA2,wednesday,8,2,2,1
shelbyville,1A5D0EA2,wednesday,20,2,2,1
shelbyville,1A62D09A,wednesday,20,1,1,1
shelbyville,1A64C838,monday,8,1,1,1
shelbyville,1A661B90,wednesday,14,2,2,1
shelbyville,1A6D94AD,wednesday,8,1,1,1
shelbyville,1A6DFDB2,wednesday,20,1,1,1
shelbyville,1A6F482A,friday,14,1,1,1
shelbyville,1A77AC67,friday,20,1,1,1
shelbyville,1A7A0B7,wednesday,14,1,1,1
shelbyville,1A7A3D67,monday,20,1,1,1
shelbyville,1A7E7204,friday,13,2,2,2
shelbyville,1A7E7204,friday,20,1,1,1
shelbyville,1A7E7204,wednesday,9,1,1,1
shelbyville,1A7E7204,wednesday,20,1,1,1
shelbyville,1A86E2CC,friday,14,1,1,1
shelbyville,1A86E2CC,wednesday,8,1,1,1
shelbyville,1A89861E,monday,20,1,1,1
shelbyville,1A8A0C02,friday,13,1,1,1
shelbyville,1A8A0C02,monday,13,1,1,1
shelbyville,1A8D902C,friday,9,1,1,1
shelbyville,1A8E1EF7,friday,14,1,1,1
shelbyville,1A8E1EF7,wednesday,13,2,2,2
shelbyville,1A9B350E,wednesday,14,1,1,1
shelbyville,1A9C6BA,friday,9,1,1,1
shelbyville,1A9D91C3,monday,20,6,6,5
shelbyville,1A9E14ED,wednesday,14,1,1,1
shelbyville,1AA70DFE,wednesday,13,1,1,1
shelbyville,1AA97460,monday,20,1,1,1
shelbyville,1AB2E729,monday,8,1,1,1
shelbyville,1AB4BF39,friday,8,1,1,1
shelbyville,1AB4BF39,wednesday,8,1,1,1
shelbyville,1AB4BF39,wednesday,9,1,1,1
shelbyville,1AB581FD,wednesday,21,1,1,1
shelbyville,1AC73A6B,monday,21,1,1,1
shelbyville,1ACA485C,friday,8,4,4,3
shelbyville,1ACA485C,monday,13,3,3,2
shelbyville,1ACA485C,wednesday,13,3,3,3
shelbyville,1ACE3B66,wednesday,21,1,1,1
shelbyville,1ADC4564,wednesday,14,1,1,1
shelbyville,1ADDB08A,friday,14,1,1,1
shelbyville,1AE17BC0,monday,20,1,1,1
shelbyville,1AE1E347,friday,20,3,3,3
shelbyville,1AE1F9A7,wednesday,21,1,1,1
shelbyville,1AE5C38D,monday,14,2,2,2
shelbyville,1AECB6A1,monday,21,1,1,1
shelbyville,1AF31709,friday,20,1,1,1
shelbyville,1B014314,friday,14,1,1,1
shelbyville,1B054F95,monday,14,2,2,1
shelbyville,1B0A3C5E,monday,9,1,1,1
shelbyville,1B0BD87A,friday,9,2,2,2
shelbyville,1B0D7F23,friday,8,2,2,1
shelbyville,1B0F7D11,wednesday,13,1,1,1
shelbyville,1B15ED46,friday,13,1,1,1
shelbyville,1B15ED46,wednesday,8,1,1,1
shelbyville,1B2A4EDA,monday,21,1,1,1
shelbyville,1B2A9C5B,monday,20,1,1,1
shelbyville,1B2CA0F7,friday,9,1,1,1
shelbyville,1B2CA0F7,friday,20,1,1,1
shelbyville,1B2CA0F7,friday,21,1,1,1
shelbyville,1B319E2D,friday,13,1,1,1
shelbyville,1B328172,monday,14,1,1,1
shelbyville,1B328EFA,wednesday,14,1,1,1
shelbyville,1B37CD99,friday,8,2,2,1
shelbyville,1B3DB380,wednesday,8,1,1,1
shelbyville,1B40AF7F,friday,9,1,2,2
shelbyville,1B419063,friday,10,1,1,1
shelbyville,1B439148,wednesday,9,2,2,1
shelbyville,1B472ECB,wednesday,8,1,1,1
shelbyville,1B4B29DC,friday,20,1,1,1
shelbyville,1B4B29DC,monday,21,1,1,1
shelbyville,1B50429F,friday,14,1,1,1
shelbyville,1B520185,monday,14,1,1,1
shelbyville,1B5492A1,monday,9,1,1,1
shelbyville,1B5492A1,wednesday,13,1,1,1
shelbyville,1B62CFE8,friday,8,1,1,1
shelbyville,1B792BAC,friday,13,1,1,1
shelbyville,1B7D7A27,monday,9,1,1,1
shelbyville,1B806F4E,friday,13,1,1,1
shelbyville,1B806F4E,wednesday,13,1,1,1
shelbyville,1B806F4E,wednesday,14,1,1,1
shelbyville,1B877317,friday,21,1,1,1
shelbyville,1B877317,monday,14,1,1,1
shelbyville,1B8B61B9,wednesday,21,1,1,1
shelbyville,1B91C621,monday,9,1,1,1
shelbyville,1B95119F,monday,21,1,1,1
shelbyville,1B9599CF,monday,21,1,1,1
shelbyville,1B96CAF9,wednesday,8,1,1,1
shelbyville,1B9B4F82,wednesday,20,1,1,1
shelbyville,1B9BABB3,friday,8,1,1,1
shelbyville,1B9BABB3,wednesday,8,1,1,1
shelbyville,1BA78B8F,monday,20,1,1,1
shelbyville,1BAC2D21,friday,20,1,1,1
shelbyville,1BAE4189,wednesday,14,1,1,1
shelbyville,1BAF057E,wednesday,9,1,1,1
shelbyville,1BB273D6,wednesday,13,1,1,1
shelbyville,1BB7EC52,wednesday,14,1,1,1
shelbyville,1BB802B,friday,14,2,2,2
shelbyville,1BCCD288,friday,9,1,1,1
shelbyville,1BD12FAE,monday,14,1,1,1
shelbyville,1BD77273,wednesday,21,1,1,1
shelbyville,1BDC1B5F,friday,8,1,1,1
shelbyville,1BDC1B5F,monday,8,2,2,2
shelbyville,1BDC1B5F,monday,13,1,1,1
shelbyville,1BDC1B5F,wednesday,8,1,1,1
shelbyville,1BDDF047,wednesday,21,1,1,1
shelbyville,1BDF6EC3,wednesday,9,1,1,1
shelbyville,1BE3CE80,wednesday,21,1,1,1
shelbyville,1BE3EF43,wednesday,21,1,1,1
shelbyville,1BE6022C,friday,14,1,1,1
shelbyville,1BE6022C,monday,9,1,1,1
shelbyville,1BEA5F7F,monday,8,1,1,1
shelbyville,1BEB17AF,friday,14,1,1,1
shelbyville,1BEC46D2,wednesday,20,1,1,1
shelbyville,1BEF66A8,monday,21,1,1,1
shelbyville,1BF37D82,friday,13,1,1,1
shelbyville,1BFFDA9A,wednesday,9,2,2,2
shelbyville,1C00FD7C,wednesday,8,1,1,1
shelbyville,1C0E5D82,monday,21,2,2,2
shelbyville,1C188389,monday,20,1,1,1
shelbyville,1C1F6E6E,monday,14,1,1,1
shelbyville,1C2115D9,friday,8,1,1,1
shelbyville,1C2468E6,monday,20,1,1,1
shelbyville,1C274F42,monday,8,1,1,1
shelbyville,1C274F42,wednesday,8,1,1,1
shelbyville,1C28B323,friday,13,1,1,1
shelbyville,1C2B19DB,wednesday,20,1,1,1
shelbyville,1C2B5FD0,monday,14,1,1,1
shelbyville,1C3AAE21,friday,9,1,1,1
shelbyville,1C42C450,wednesday,9,1,1,1
shelbyville,1C43143A,monday,8,1,1,1
shelbyville,1C43861,friday,15,1,1,1
shelbyville,1C45B685,friday,13,1,1,1
shelbyville,1C4AA1FD,friday,8,1,1,1
shelbyville,1C4AA1FD,wednesday,20,1,1,1
shelbyville,1C4EE596,monday,13,1,1,1
shelbyville,1C51E016,wednesday,14,1,1,1
shelbyville,1C591945,friday,8,1,1,1
shelbyville,1C5A0FF8,monday,8,1,1,1
shelbyville,1C5A8A35,friday,20,1,1,1
shelbyville,1C5A8A35,wednesday,21,1,1,1
shelbyville,1C5A8DB6,friday,21,1,1,1
shelbyville,1C5C90CC,wednesday,21,2,2,2
shelbyville,1C61582F,friday,21,2,2,2
shelbyville,1C69827B,wednesday,8,1,1,1
shelbyville,1C6E178B,friday,20,1,1,1
shelbyville,1C702F06,friday,14,1,1,1
shelbyville,1C74A8A5,monday,8,8,8,2
shelbyville,1C74A8A5,monday,14,5,5,4
shelbyville,1C74A8A5,wednesday,20,2,2,2
shelbyville,1C7AA265,wednesday,9,1,1,1
shelbyville,1C7D9E90,friday,21,1,1,1
shelbyville,1C87601E,monday,8,2,2,2
shelbyville,1C894108,wednesday,13,1,1,1
shelbyville,1C89FAC3,friday,13,1,1,1
shelbyville,1C8E5D47,monday,13,1,1,1
shelbyville,1C90FA0B,wednesday,21,1,1,1
shelbyville,1CA0CEFB,wednesday,20,2,2,2
shelbyville,1CA181B2,friday,14,1,1,1
shelbyville,1CA94D96,wednesday,21,2,2,2
shelbyville,1CAA3FD4,friday,20,1,1,1
shelbyville,1CAA3FD4,friday,21,1,1,1
shelbyville,1CAC084F,monday,13,1,1,1
shelbyville,1CB1A7A9,wednesday,9,1,1,1
shelbyville,1CB2D8CC,wednesday,20,1,1,1
shelbyville,1CB42198,monday,21,1,1,1
shelbyville,1CBC390C,friday,14,2,2,1
shelbyville,1CC09837,wednesday,13,1,1,1
shelbyville,1CC1B014,friday,21,2,2,2
shelbyville,1CC7DD26,monday,8,1,1,1
shelbyville,1CC97AE5,friday,14,1,1,1
shelbyville,1CCBD5ED,wednesday,9,1,1,1
shelbyville,1CD19051,wednesday,14,1,1,1
shelbyville,1CDB3062,monday,14,1,1,1
shelbyville,1CDFC527,wednesday,20,1,1,1
shelbyville,1CE0406F,monday,8,1,1,1
shelbyville,1CE23EDA,friday,14,1,1,1
shelbyville,1CE3F877,friday,21,1,1,1
shelbyville,1CEF3A8C,monday,21,1,1,1
shelbyville,1CF64EF2,wednesday,9,1,1,1
shelbyville,1CFC2024,wednesday,21,3,3,3
shelbyville,1CFD1388,monday,20,1,1,1
shelbyville,1D030EAE,friday,8,1,1,1
shelbyville,1D0C578F,monday,20,1,1,1
shelbyville,1D0ED30C,friday,8,1,1,1
shelbyville,1D0ED30C,monday,21,2,2,2
shelbyville,1D0ED30C,wednesday,8,3,3,2
shelbyville,1D0F6E70,wednesday,21,1,1,1
shelbyville,1D1290C3,monday,20,1,1,1
shelbyville,1D151039,monday,20,1,1,1
shelbyville,1D151039,wednesday,21,1,1,1
shelbyville,1D2706AD,monday,13,1,1,1
shelbyville,1D2A582D,friday,14,1,1,1
shelbyville,1D2AC06D,monday,21,1,1,1
shelbyville,1D2B7E25,wednesday,14,1,1,1
shelbyville,1D2E9AD2,friday,9,1,1,1
shelbyville,1D35F563,friday,8,1,1,1
shelbyville,1D35F563,monday,20,1,1,1
shelbyville,1D35F563,monday,21,1,1,1
shelbyville,1D35F563,wednesday,14,1,1,1
shelbyville,1D3F91B6,wednesday,8,1,1,1
shelbyville,1D418F60,friday,13,1,1,1
shelbyville,1D4661,wednesday,8,4,4,4
shelbyville,1D47CA7F,wednesday,8,2,1,1
shelbyville,1D47CA7F,wednesday,20,1,1,1
shelbyville,1D47F6BD,friday,8,2,2,2
shelbyville,1D4AE81E,monday,14,2,2,1
shelbyville,1D4AE81E,wednesday,20,2,2,1
shelbyville,1D4BC7FA,friday,8,1,1,1
shelbyville,1D4BC7FA,monday,8,3,3,3
shelbyville,1D4BC7FA,wednesday,8,1,1,1
shelbyville,1D4BC7FA,wednesday,20,2,2,2
shelbyville,1D4DE9E6,wednesday,9,1,1,1
shelbyville,1D507F3F,friday,21,2,2,2
shelbyville,1D513142,friday,13,1,1,1
shelbyville,1D5259B8,friday,13,3,3,2
shelbyville,1D54C2AE,monday,8,1,1,1
shelbyville,1D56DDA1,friday,20,1,1,1
shelbyville,1D56DDA1,friday,21,2,2,2
shelbyville,1D589C3E,friday,14,1,1,1
shelbyville,1D589C3E,monday,14,1,1,1
shelbyville,1D5B5540,wednesday,13,1,1,1
shelbyville,1D5CC35F,wednesday,21,1,1,1
shelbyville,1D5DF057,wednesday,8,1,1,1
shelbyville,1D62998B,friday,8,1,1,1
shelbyville,1D629B77,monday,21,1,1,1
shelbyville,1D652713,friday,21,1,1,1
shelbyville,1D679DA9,wednesday,21,1,1,1
shelbyville,1D6CD3F0,friday,20,1,1,1
shelbyville,1D6FC8A2,wednesday,20,1,1,1
shelbyville,1D75A2B1,wednesday,14,1,1,1
shelbyville,1D7BA0B6,wednesday,20,2,2,2
shelbyville,1D7E633,wednesday,21,2,2,2
shelbyville,1D8680EE,friday,13,1,1,1
shelbyville,1D8DBAC8,friday,21,1,1,1
shelbyville,1D994771,monday,20,1,1,1
shelbyville,1DA07AA4,monday,14,1,1,1
shelbyville,1DA16F14,friday,20,1,1,1
shelbyville,1DA16F14,wednesday,8,1,1,1
shelbyville,1DA23261,friday,9,1,1,1
shelbyville,1DA6F4D7,wednesday,9,1,1,1
shelbyville,1DACD3AD,wednesday,13,1,1,1
shelbyville,1DAD178A,friday,21,1,1,1
shelbyville,1DB071CA,friday,13,1,1,1
shelbyville,1DB071CA,friday,21,1,1,1
shelbyville,1DBAA974,wednesday,8,1,1,1
shelbyville,1DBECC77,monday,8,1,6,5
shelbyville,1DC72224,wednesday,13,1,1,1
shelbyville,1DCC27BE,wednesday,20,1,1,1
shelbyville,1DD335D,friday,21,1,1,1
shelbyville,1DD335D,wednesday,9,2,2,2
shelbyville,1DD47D0E,wednesday,14,1,1,1
shelbyville,1DE84A57,friday,21,1,1,1
shelbyville,1DE9676A,wednesday,14,1,1,1
shelbyville,1DE980DD,friday,14,1,1,1
shelbyville,1DED7048,friday,13,2,2,2
shelbyville,1DF32956,monday,13,2,2,1
shelbyville,1DF683C,monday,9,1,1,1
shelbyville,1DF683C,wednesday,8,1,1,1
shelbyville,1DF8A4B5,monday,21,1,1,1
shelbyville,1DFA527D,monday,13,1,1,1
shelbyville,1DFA728A,friday,8,1,1,1
shelbyville,1DFA728A,wednesday,8,1,1,1
shelbyville,1E01DFA5,monday,14,1,1,1
shelbyville,1E05B54F,monday,8,1,1,1
shelbyville,1E0ED848,monday,14,1,1,1
shelbyville,1E107B69,wednesday,21,1,1,1
shelbyville,1E1931FD,friday,8,1,1,1
shelbyville,1E1931FD,wednesday,8,2,2,2
shelbyville,1E19B88C,wednesday,9,1,1,1
shelbyville,1E21747,friday,14,1,1,1
shelbyville,1E21747,wednesday,13,1,1,1
shelbyville,1E221CE7,monday,14,2,2,2
shelbyville,1E229DBC,monday,14,1,1,1
shelbyville,1E230EEC,wednesday,22,1,1,1
shelbyville,1E27728C,wednesday,8,1,1,1
shelbyville,1E304F4A,friday,8,1,1,1
shelbyville,1E304F4A,friday,14,2,2,2
shelbyville,1E331697,friday,13,1,1,1
shelbyville,1E331697,friday,20,1,1,1
shelbyville,1E331697,wednesday,9,2,2,2
shelbyville,1E337310,friday,20,11,11,4
shelbyville,1E337310,friday,21,2,2,2
shelbyville,1E337310,monday,13,8,8,3
shelbyville,1E337310,monday,14,1,1,1
shelbyville,1E3F2D0A,wednesday,13,1,1,1
shelbyville,1E49E21E,monday,13,1,1,1
shelbyville,1E4CAA75,friday,8,1,1,1
shelbyville,1E4CAA75,monday,13,3,3,3
shelbyville,1E4FF517,monday,8,1,1,1
shelbyville,1E5291EE,friday,20,1,1,1
shelbyville,1E53B395,wednesday,21,1,1,1
shelbyville,1E582F5B,wednesday,8,1,1,1
shelbyville,1E5CA8BB,wednesday,8,1,1,1
shelbyville,1E5D8E6F,friday,9,1,1,1
shelbyville,1E5D8F1,monday,21,1,1,1
shelbyville,1E5D93BA,friday,20,1,1,1
shelbyville,1E617623,friday,13,1,1,1
shelbyville,1E617623,friday,14,1,1,1
shelbyville,1E62B9B,friday,13,2,2,2
shelbyville,1E62B9B,wednesday,13,2,2,2
shelbyville,1E62B9B,wednesday,20,1,1,1
shelbyville,1E636CAF,monday,14,1,1,1
shelbyville,1E6B7B84,wednesday,21,1,1,1
shelbyville,1E721D3B,friday,20,1,1,1
shelbyville,1E724286,wednesday,9,1,1,1
shelbyville,1E80EACC,friday,21,1,1,1
shelbyville,1E8443F0,wednesday,20,1,1,1
shelbyville,1E8C768A,monday,13,1,1,1
shelbyville,1E8F780,friday,20,1,1,1
shelbyville,1E917D32,monday,9,1,1,1
shelbyville,1E9E5F53,friday,8,1,1,1
shelbyville,1EA47F46,friday,13,1,1,1
shelbyville,1EA61724,monday,8,1,1,1
shelbyville,1EB1221E,monday,20,2,2,2
shelbyville,1EB41A60,friday,9,1,1,1
shelbyville,1EC0CFE,friday,8,1,1,1
shelbyville,1EC0CFE,friday,9,1,1,1
shelbyville,1ECA43B6,monday,14,1,1,1
shelbyville,1ECE048C,friday,13,1,1,1
shelbyville,1ED657BC,wednesday,14,1,1,1
shelbyville,1ED729E6,wednesday,8,1,1,1
shelbyville,1ED729E6,wednesday,9,1,1,1
shelbyville,1ED96045,monday,20,1,1,1
shelbyville,1EE0C473,friday,13,1,1,1
shelbyville,1EE0C473,wednesday,9,1,1,1
shelbyville,1EE0C473,wednesday,13,1,1,1
shelbyville,1EE0C473,wednesday,14,1,1,1
shelbyville,1EE75DBC,friday,21,1,1,1
shelbyville,1EEAD0DC,wednesday,8,1,1,1
shelbyville,1EEEED41,friday,14,1,1,1
shelbyville,1EF45534,monday,20,1,1,1
shelbyville,1EF83655,wednesday,9,1,1,1
shelbyville,1EF83655,wednesday,14,2,2,2
shelbyville,1F05131A,wednesday,21,1,1,1
shelbyville,1F0A4A97,wednesday,14,1,1,1
shelbyville,1F0BCEEC,monday,9,1,1,1
shelbyville,1F0BCEEC,monday,20,1,1,1
shelbyville,1F0BCEEC,monday,21,1,1,1
shelbyville,1F0BCEEC,wednesday,8,1,1,1
shelbyville,1F0BCEEC,wednesday,21,1,1,1
shelbyville,1F10B092,wednesday,14,1,1,1
shelbyville,1F14AE1,wednesday,13,2,2,1
shelbyville,1F16E079,monday,14,1,1,1
shelbyville,1F194D2F,friday,13,1,1,1
shelbyville,1F20E771,monday,8,1,1,1
shelbyville,1F217BC4,wednesday,20,1,1,1
shelbyville,1F2684A8,wednesday,20,1,1,1
shelbyville,1F26D3F4,wednesday,14,1,1,1
shelbyville,1F32CA1A,friday,20,1,1,1
shelbyville,1F32CA1A,monday,13,1,1,1
shelbyville,1F32CA1A,monday,14,1,1,1
shelbyville,1F32CA1A,wednesday,8,1,1,1
shelbyville,1F32CA1A,wednesday,9,1,1,1
shelbyville,1F32CA1A,wednesday,13,2,2,2
shelbyville,1F32CA1A,wednesday,20,1,1,1
shelbyville,1F35802A,monday,20,1,1,1
shelbyville,1F39E51E,wednesday,14,1,1,1
shelbyville,1F429A3D,friday,20,1,1,1
shelbyville,1F429A3D,wednesday,13,1,1,1
shelbyville,1F429A3D,wednesday,14,1,1,1
shelbyville,1F4629A9,wednesday,14,1,1,1
shelbyville,1F46992D,friday,21,1,1,1
shelbyville,1F47F88A,friday,20,3,3,3
shelbyville,1F48061A,monday,14,1,1,1
shelbyville,1F4E89C1,friday,20,1,1,1
shelbyville,1F5E29C6,wednesday,9,1,1,1
shelbyville,1F634805,friday,20,1,1,1
shelbyville,1F634805,friday,21,1,1,1
shelbyville,1F6D1142,monday,14,1,1,1
shelbyville,1F718732,monday,9,1,1,1
shelbyville,1F753199,wednesday,20,1,1,1
shelbyville,1F7A5B2D,friday,21,1,1,1
shelbyville,1F7CA36F,friday,14,1,1,1
shelbyville,1F831EA6,friday,14,1,1,1
shelbyville,1F85BA99,monday,20,1,1,1
shelbyville,1F8773B7,friday,8,1,1,1
shelbyville,1F8A1E92,monday,13,1,1,1
shelbyville,1F8A1E92,monday,14,1,1,1
shelbyville,1F8CDA5E,monday,20,1,1,1
shelbyville,1F8CDA5E,wednesday,20,1,1,1
shelbyville,1F8DD98B,wednesday,14,1,1,1
shelbyville,1F9099A3,friday,8,1,1,1
shelbyville,1F9099A3,friday,9,1,1,1
shelbyville,1F91E557,friday,13,1,1,1
shelbyville,1F91E557,friday,21,1,1,1
shelbyville,1FABDB33,friday,21,1,1,1
shelbyville,1FAC1DBC,monday,13,2,2,1
shelbyville,1FAC1DBC,wednesday,13,1,1,1
shelbyville,1FB3F23D,monday,14,1,1,1
shelbyville,1FB5CC94,friday,14,1,1,1
shelbyville,1FB5CC94,monday,9,1,1,1
shelbyville,1FB5CC94,wednesday,14,1,1,1
shelbyville,1FC0AE1C,monday,14,1,1,1
shelbyville,1FC1A3B3,wednesday,8,1,1,1
shelbyville,1FC69FC3,wednesday,13,1,1,1
shelbyville,1FC69FC3,wednesday,14,2,2,1
shelbyville,1FCC7835,wednesday,21,1,1,1
shelbyville,1FE0862E,friday,8,1,1,1
shelbyville,1FE0862E,friday,14,5,7,7
shelbyville,1FE31772,friday,8,1,1,1
shelbyville,1FE61D61,wednesday,14,4,4,4
shelbyville,1FED777F,monday,13,1,1,1
shelbyville,1FEFC390,wednesday,14,1,1,1
shelbyville,1FF19038,wednesday,21,1,1,1
shelbyville,1FF875AF,friday,13,1,1,1
shelbyville,1FF9CDD3,wednesday,13,1,1,1
shelbyville,20012F8,monday,20,1,1,1
shelbyville,20016087,friday,14,1,1,1
shelbyville,20022CE7,friday,14,2,2,1
shelbyville,2009A1C8,friday,13,1,1,1
shelbyville,20102FD9,wednesday,8,1,1,1
shelbyville,2014B9AA,wednesday,20,3,3,1
shelbyville,2021B771,friday,9,1,1,1
shelbyville,20288C5A,friday,14,1,1,1
shelbyville,2029FD35,wednesday,20,1,1,1
shelbyville,202EF9A,monday,13,1,1,1
shelbyville,202EF9A,wednesday,14,1,1,1
shelbyville,202F4AE9,friday,20,1,1,1
shelbyville,202F4AE9,monday,14,1,1,1
shelbyville,202FAF53,wednesday,20,1,1,1
shelbyville,2036D173,wednesday,14,1,1,1
shelbyville,2042FD83,friday,21,1,1,1
shelbyville,20476B71,monday,20,1,1,1
shelbyville,2048C7D4,wednesday,14,1,1,1
shelbyville,204D4B5B,friday,9,1,1,1
shelbyville,204FFB13,wednesday,8,1,1,1
shelbyville,204FFB13,wednesday,14,1,1,1
shelbyville,205962A8,wednesday,21,1,1,1
shelbyville,20626FD0,friday,20,1,1,1
shelbyville,2065C465,wednesday,20,1,1,1
shelbyville,2065C465,wednesday,21,2,2,1
shelbyville,2069E121,wednesday,20,1,1,1
shelbyville,206D68F0,friday,20,1,1,1
shelbyville,206E4D68,monday,20,1,1,1
shelbyville,2081A282,monday,20,1,1,1
shelbyville,2081D9CB,monday,14,1,1,1
shelbyville,20860900,friday,8,2,2,2
shelbyville,208802C2,monday,21,1,1,1
shelbyville,2089896,wednesday,9,1,1,1
shelbyville,20946E81,monday,13,1,1,1
shelbyville,20946E81,monday,14,2,2,2
shelbyville,209B35CF,friday,8,1,1,1
shelbyville,209D316C,friday,14,1,1,1
shelbyville,20A547BB,friday,14,1,1,1
shelbyville,20B20183,monday,20,1,1,1
shelbyville,20B215D3,friday,8,3,3,1
shelbyville,20B87654,monday,8,1,1,1
shelbyville,20B87654,monday,9,1,1,1
shelbyville,20B87654,wednesday,14,1,1,1
shelbyville,20B87654,wednesday,20,1,1,1
shelbyville,20B8C4FB,monday,9,1,1,1
shelbyville,20D2B3C7,wednesday,21,1,1,1
shelbyville,20DDB458,friday,20,1,1,1
shelbyville,20DDB458,wednesday,13,4,4,3
shelbyville,20DDB458,wednesday,20,1,1,1
shelbyville,20DE346,wednesday,20,1,1,1
shelbyville,20E41B04,wednesday,14,2,2,2
shelbyville,20E46BB8,friday,14,2,2,2
shelbyville,20EC38,wednesday,20,2,2,2
shelbyville,20EFB1F7,wednesday,8,1,1,1
shelbyville,20F0D429,wednesday,14,2,2,2
shelbyville,20F13496,wednesday,14,1,1,1
shelbyville,20F2A9BF,friday,20,1,1,1
shelbyville,20F4ECCA,monday,8,1,1,1
shelbyville,20F5031D,wednesday,13,1,1,1
shelbyville,2100813A,wednesday,9,1,1,1
shelbyville,21014F88,wednesday,14,1,1,1
shelbyville,210843B6,monday,20,1,1,1
shelbyville,21123361,monday,20,1,1,1
shelbyville,2112B1C5,wednesday,20,1,1,1
shelbyville,211D7731,monday,14,2,2,2
shelbyville,211D7731,monday,20,1,1,1
shelbyville,211D7731,wednesday,21,1,1,1
shelbyville,211DFCDC,friday,8,1,1,1
shelbyville,211DFCDC,friday,9,1,1,1
shelbyville,211DFCDC,friday,14,2,2,1
shelbyville,211E426A,friday,8,1,1,1
shelbyville,21204390,friday,9,1,1,1
shelbyville,2120A0BD,wednesday,20,1,1,1
shelbyville,212624CB,friday,13,1,1,1
shelbyville,2126A132,friday,21,1,1,1
shelbyville,2126A132,wednesday,21,1,1,1
shelbyville,212E9FB2,monday,13,1,1,1
shelbyville,212F07A,wednesday,13,1,1,1
shelbyville,213078CE,friday,14,1,1,1
shelbyville,2131600D,friday,13,1,1,1
shelbyville,21333789,monday,13,1,1,1
shelbyville,2134918A,wednesday,20,4,4,3
shelbyville,2134918A,wednesday,21,1,1,1
shelbyville,2134BFF1,friday,21,1,1,1
shelbyville,2139C733,wednesday,13,1,1,1
shelbyville,213AA071,monday,13,1,1,1
shelbyville,214C8F0D,friday,20,1,1,1
shelbyville,214C8F0D,wednesday,21,1,1,1
shelbyville,21561A13,monday,9,2,2,2
shelbyville,21561A13,monday,20,2,2,1
shelbyville,216005A7,monday,13,1,1,1
shelbyville,21666281,wednesday,9,1,1,1
shelbyville,216791F9,friday,13,1,1,1
shelbyville,216791F9,friday,14,2,2,1
shelbyville,216DD000,monday,14,1,1,1
shelbyville,216F2FE3,wednesday,15,1,1,1
shelbyville,21720613,friday,13,1,1,1
shelbyville,21720613,wednesday,8,1,1,1
shelbyville,21727968,monday,8,1,1,1
shelbyville,2178E268,wednesday,9,1,1,1
