city,userid,tracks,artists,genres
shelbyville,1E229DBC,1,1,1
shelbyville,1E230EEC,1,1,1
shelbyville,1E27728C,1,1,1
shelbyville,1E304F4A,3,3,2
shelbyville,1E331697,4,4,2
shelbyville,1E337310,22,22,6
shelbyville,1E3F2D0A,1,1,1
shelbyville,1E49E21E,1,1,1
shelbyville,1E4CAA75,4,4,4
shelbyville,1E4FF517,1,1,1
shelbyville,1E5291EE,1,1,1
shelbyville,1E53B395,1,1,1
shelbyville,1E582F5B,1,1,1
shelbyville,1E5CA8BB,1,1,1
shelbyville,1E5D8E6F,1,1,1
shelbyville,1E5D8F1,1,1,1
shelbyville,1E5D93BA,1,1,1
shelbyville,1E617623,2,2,2
shelbyville,1E62B9B,5,5,4
shelbyville,1E636CAF,1,1,1
shelbyville,1E6B7B84,1,1,1
shelbyville,1E721D3B,1,1,1
shelbyville,1E724286,1,1,1
shelbyville,1E80EACC,1,1,1
shelbyville,1E8443F0,1,1,1
shelbyville,1E8C768A,1,1,1
shelbyville,1E8F780,1,1,1
shelbyville,1E917D32,1,1,1
shelbyville,1E9E5F53,1,1,1
shelbyville,1EA47F46,1,1,1
shelbyville,1EA61724,1,1,1
shelbyville,1EB1221E,2,2,2
shelbyville,1EB41A60,1,1,1
shelbyville,1EC0CFE,2,1,1
shelbyville,1ECA43B6,1,1,1
shelbyville,1ECE048C,1,1,1
shelbyville,1ED657BC,1,1,1
shelbyville,1ED729E6,2,2,2
shelbyville,1ED96045,1,1,1
shelbyville,1EE0C473,4,4,2
shelbyville,1EE75DBC,1,1,1
shelbyville,1EEAD0DC,1,1,1
shelbyville,1EEEED41,1,1,1
shelbyville,1EF45534,1,1,1
shelbyville,1EF83655,3,3,2
shelbyville,1F05131A,1,1,1
shelbyville,1F0A4A97,1,1,1
shelbyville,1F0BCEEC,5,5,4
shelbyville,1F10B092,1,1,1
shelbyville,1F14AE1,2,2,1
shelbyville,1F16E079,1,1,1
shelbyville,1F194D2F,1,1,1
shelbyville,1F20E771,1,1,1
shelbyville,1F217BC4,1,1,1
shelbyville,1F2684A8,1,1,1
shelbyville,1F26D3F4,1,1,1
shelbyville,1F32CA1A,8,8,5
shelbyville,1F35802A,1,1,1
shelbyville,1F39E51E,1,1,1
shelbyville,1F429A3D,3,3,2
shelbyville,1F4629A9,1,1,1
shelbyville,1F46992D,1,1,1
shelbyville,1F47F88A,3,3,3
shelbyville,1F48061A,1,1,1
shelbyville,1F4E89C1,1,1,1
shelbyville,1F5E29C6,1,1,1
shelbyville,1F634805,2,2,1
shelbyville,1F6D1142,1,1,1
shelbyville,1F718732,1,1,1
shelbyville,1F753199,1,1,1
shelbyville,1F7A5B2D,1,1,1
shelbyville,1F7CA36F,1,1,1
shelbyville,1F831EA6,1,1,1
shelbyville,1F85BA99,1,1,1
shelbyville,1F8773B7,1,1,1
shelbyville,1F8A1E92,2,2,2
shelbyville,1F8CDA5E,2,2,2
shelbyville,1F8DD98B,1,1,1
shelbyville,1F9099A3,2,2,2
shelbyville,1F91E557,2,2,1
shelbyville,1FABDB33,1,1,1
shelbyville,1FAC1DBC,3,3,1
shelbyville,1FB3F23D,1,1,1
shelbyville,1FB5CC94,2,2,2
shelbyville,1FC0AE1C,1,1,1
shelbyville,1FC1A3B3,1,1,1
shelbyville,1FC69FC3,3,3,1
shelbyville,1FCC7835,1,1,1
shelbyville,1FE0862E,6,8,7
shelbyville,1FE31772,1,1,1
shelbyville,1FE61D61,4,4,4
shelbyville,1FED777F,1,1,1
shelbyville,1FEFC390,1,1,1
shelbyville,1FF19038,1,1,1
shelbyville,1FF875AF,1,1,1
shelbyville,1FF9CDD3,1,1,1
shelbyville,20012F8,1,1,1
shelbyville,20016087,1,1,1
shelbyville,20022CE7,2,2,1
shelbyville,2009A1C8,1,1,1
shelbyville,20102FD9,1,1,1
shelbyville,2014B9AA,3,3,1
shelbyville,2021B771,1,1,1
shelbyville,20288C5A,1,1,1
shelbyville,2029FD35,1,1,1
shelbyville,202EF9A,2,2,1
shelbyville,202F4AE9,2,2,1
shelbyville,202FAF53,1,1,1
shelbyville,2036D173,1,1,1
shelbyville,2042FD83,1,1,1
shelbyville,20476B71,1,1,1
shelbyville,2048C7D4,1,1,1
shelbyville,204D4B5B,1,1,1
shelbyville,204FFB13,2,2,2
shelbyville,205962A8,1,1,1
shelbyville,20626FD0,1,1,1
shelbyville,2065C465,3,3,2
shelbyville,2069E121,1,1,1
shelbyville,206D68F0,1,1,1
shelbyville,206E4D68,1,1,1
shelbyville,2081A282,1,1,1
shelbyville,2081D9CB,1,1,1
shelbyville,20860900,2,2,2
shelbyville,208802C2,1,1,1
shelbyville,2089896,1,1,1
shelbyville,20946E81,3,3,2
shelbyville,209B35CF,1,1,1
shelbyville,209D316C,1,1,1
shelbyville,20A547BB,1,1,1
shelbyville,20B20183,1,1,1
shelbyville,20B215D3,3,3,1
shelbyville,20B87654,4,4,3
shelbyville,20B8C4FB,1,1,1
shelbyville,20D2B3C7,1,1,1
shelbyville,20DDB458,6,6,5
shelbyville,20DE346,1,1,1
shelbyville,20E41B04,2,2,2
shelbyville,20E46BB8,2,2,2
shelbyville,20EC38,2,2,2
shelbyville,20EFB1F7,1,1,1
shelbyville,20F0D429,2,2,2
shelbyville,20F13496,1,1,1
shelbyville,20F2A9BF,1,1,1
shelbyville,20F4ECCA,1,1,1
shelbyville,20F5031D,1,1,1
shelbyville,2100813A,1,1,1
shelbyville,21014F88,1,1,1
shelbyville,210843B6,1,1,1
shelbyville,21123361,1,1,1
shelbyville,2112B1C5,1,1,1
shelbyville,211D7731,4,4,3
shelbyville,211DFCDC,4,4,2
shelbyville,211E426A,1,1,1
shelbyville,21204390,1,1,1
shelbyville,2120A0BD,1,1,1
shelbyville,212624CB,1,1,1
shelbyville,2126A132,1,1,1
shelbyville,212E9FB2,1,1,1
shelbyville,212F07A,1,1,1
shelbyville,213078CE,1,1,1
shelbyville,2131600D,1,1,1
shelbyville,21333789,1,1,1
shelbyville,2134918A,5,5,4
shelbyville,2134BFF1,1,1,1
shelbyville,2139C733,1,1,1
shelbyville,213AA071,1,1,1
shelbyville,214C8F0D,1,1,1
shelbyville,21561A13,4,4,2
shelbyville,216005A7,1,1,1
shelbyville,21666281,1,1,1
shelbyville,216791F9,3,3,1
shelbyville,216DD000,1,1,1
shelbyville,216F2FE3,1,1,1
shelbyville,21720613,1,1,1
shelbyville,21727968,1,1,1
shelbyville,2178E268,1,1,1
shelbyville,2183321D,1,1,1
shelbyville,21872B34,1,1,1
shelbyville,219321F6,2,2,2
shelbyville,21990AD2,1,1,1
shelbyville,21A59FC4,1,1,1
shelbyville,21A75899,1,1,1
shelbyville,21ADECD1,1,1,1
shelbyville,21B73ADC,1,1,1
shelbyville,21B7C161,3,3,2
shelbyville,21B81F42,1,1,1
shelbyville,21B86FA2,1,1,1
shelbyville,21B8F66F,3,3,3
shelbyville,21BF9C88,2,2,2
shelbyville,21C5DE01,1,1,1
shelbyville,21CAA448,2,2,2
shelbyville,21CAE75F,3,3,3
shelbyville,21D1EBEB,2,2,1
shelbyville,21D730D4,1,1,1
shelbyville,21DEBED4,1,1,1
shelbyville,21E19C13,1,1,1
shelbyville,21EA8170,1,1,1
shelbyville,21F9C3F9,1,1,1
shelbyville,21FBFECF,2,2,2
shelbyville,21FD3481,1,1,1
shelbyville,2206FC46,1,1,1
shelbyville,2207F83A,2,2,2
shelbyville,220A385C,2,2,2
shelbyville,2216E6E0,2,3,1
shelbyville,22173752,2,2,2
shelbyville,2218C4AF,1,1,1
shelbyville,221A6E2F,2,2,2
shelbyville,221EF211,1,1,1
shelbyville,221FC378,1,1,1
shelbyville,2220A07B,1,1,1
shelbyville,2226777F,1,2,2
shelbyville,22271FBA,1,1,1
shelbyville,222CBFE5,1,1,1
shelbyville,2230068C,1,1,1
shelbyville,2234C46E,1,1,1
shelbyville,22362A44,1,1,1
shelbyville,223736A6,1,1,1
shelbyville,223FD1AE,2,2,2
shelbyville,22474AE8,1,1,1
shelbyville,2250BCCF,1,1,1
shelbyville,2253F9BF,1,1,1
shelbyville,2257F4AF,2,2,2
shelbyville,225A2B36,1,1,1
shelbyville,226C0B55,1,1,1
shelbyville,22741AD1,1,1,1
shelbyville,2277048,1,1,1
shelbyville,2278C5E8,1,1,1
shelbyville,22840B0,1,1,1
shelbyville,228924EF,1,1,1
shelbyville,228A7FE3,1,1,1
shelbyville,228F6006,1,1,1
shelbyville,2297CBFB,2,2,1
shelbyville,22993C30,1,1,1
shelbyville,229A0D18,1,1,1
shelbyville,229FCD65,3,3,2
shelbyville,22A223C7,1,1,1
shelbyville,22A2FF6D,1,1,1
shelbyville,22A5ED8B,1,1,1
shelbyville,22A5FD5C,1,1,1
shelbyville,22BE9575,1,1,1
shelbyville,22BF3A18,2,2,2
shelbyville,22C7A947,1,1,1
shelbyville,22C8FD5,2,2,2
shelbyville,22CCC34B,1,1,1
shelbyville,22CEC9A9,1,1,1
shelbyville,22DD3D17,1,1,1
shelbyville,22E9D012,3,3,3
shelbyville,22EB8975,1,1,1
shelbyville,22FBBF61,1,1,1
shelbyville,22FC27C0,1,1,1
shelbyville,22FE8ACD,1,1,1
shelbyville,2305DE9E,1,1,1
shelbyville,2307824B,1,1,1
shelbyville,230A87CE,1,1,1
shelbyville,230AF4AB,1,1,1
shelbyville,230B585A,1,1,1
shelbyville,230E733D,1,1,1
shelbyville,230F1095,1,1,1
shelbyville,2315AD96,2,2,2
shelbyville,23160558,1,1,1
shelbyville,231FB46A,1,1,1
shelbyville,232040AF,2,2,2
shelbyville,2321B519,1,1,1
shelbyville,2323E59F,1,1,1
shelbyville,2325AA78,1,1,1
shelbyville,23282CA5,1,1,1
shelbyville,23308EF1,1,1,1
shelbyville,2331E2F,1,1,1
shelbyville,233B93B0,2,2,2
shelbyville,233D42FF,1,1,1
shelbyville,233DA5B4,1,1,1
shelbyville,2340388D,3,3,3
shelbyville,234172E,1,1,1
shelbyville,23446044,1,1,1
shelbyville,234BDE99,1,1,1
shelbyville,234CCDFC,1,1,1
shelbyville,234D62A9,1,1,1
shelbyville,23548D79,1,1,1
shelbyville,235DC7B2,1,1,1
shelbyville,236FBBA5,1,1,1
shelbyville,237267D6,3,3,1
shelbyville,2373798E,1,1,1
shelbyville,2375D896,4,4,3
shelbyville,2378EF7D,1,1,1
shelbyville,237919B4,1,1,1
shelbyville,23798EE,1,1,1
shelbyville,237B723B,1,1,1
shelbyville,237E4158,1,1,1
shelbyville,23866A07,1,1,1
shelbyville,238848EA,1,1,1
shelbyville,239B6D90,1,1,1
shelbyville,239E5E83,1,1,1
shelbyville,23A50980,1,1,1
shelbyville,23A659B2,2,2,1
shelbyville,23AB9B88,1,1,1
shelbyville,23AEC7AA,1,1,1
shelbyville,23BA7909,1,1,1
shelbyville,23BACC,2,2,2
shelbyville,23C57405,1,1,1
shelbyville,23C8B470,1,1,1
shelbyville,23CBC324,1,1,1
shelbyville,23CCFD18,1,1,1
shelbyville,23CD548C,1,1,1
shelbyville,23CF41FE,1,1,1
shelbyville,23E1D28B,1,1,1
shelbyville,23ECDA41,1,1,1
shelbyville,23FAFF08,2,2,2
shelbyville,23FBC3C3,1,1,1
shelbyville,24132527,1,1,1
shelbyville,2416B1BE,1,1,1
shelbyville,2416FCD8,1,1,1
shelbyville,2418B63F,1,1,1
shelbyville,242B1FD,1,1,1
shelbyville,2436C444,1,1,1
shelbyville,243A8FBD,1,1,1
shelbyville,243EF2D4,1,1,1
shelbyville,24488C59,1,1,1
shelbyville,244CB7F6,1,1,1
shelbyville,244F2DDD,1,1,1
shelbyville,2452147A,1,1,1
shelbyville,245984E6,2,2,2
shelbyville,245C4511,2,2,1
shelbyville,24613928,1,1,1
shelbyville,247023C8,2,2,2
shelbyville,247A9D38,1,1,1
shelbyville,248197B2,1,1,1
shelbyville,24822C75,1,1,1
shelbyville,24881401,1,1,1
shelbyville,24977D94,1,1,1
shelbyville,249786E9,1,1,1
shelbyville,24AB0366,1,1,1
shelbyville,24AB7175,1,1,1
shelbyville,24AE25D9,1,1,1
shelbyville,24B3FC81,1,1,1
shelbyville,24BBDFAC,1,1,1
shelbyville,24BF65F2,1,1,1
shelbyville,24C1401D,4,6,3
shelbyville,24C7E032,3,3,2
shelbyville,24C87D95,1,1,1
shelbyville,24CDA6B2,1,1,1
shelbyville,24D2F9CB,2,2,2
shelbyville,24D4227B,2,2,1
shelbyville,24D5F2BE,9,9,6
shelbyville,24D6139C,1,1,1
shelbyville,24D8951D,1,1,1
shelbyville,24DA2DE8,1,1,1
shelbyville,24F4E486,2,2,2
shelbyville,25053D24,1,1,1
shelbyville,25150DBC,3,3,2
shelbyville,2517E468,1,1,1
shelbyville,251BFE1B,2,2,2
shelbyville,252065B9,1,1,1
shelbyville,2523A570,2,2,1
shelbyville,25251631,1,1,1
shelbyville,252DB18A,1,1,1
shelbyville,2532D17,5,5,4
shelbyville,2539C0B2,1,1,1
shelbyville,253C9173,1,1,1
shelbyville,253E2DA1,1,1,1
shelbyville,2545221D,1,1,1
shelbyville,25518EEA,5,5,3
shelbyville,2551FB47,1,1,1
shelbyville,255232B9,1,1,1
shelbyville,2558A192,1,1,1
shelbyville,256B855F,1,1,1
shelbyville,257A18DE,4,4,3
shelbyville,257AA7CC,1,1,1
shelbyville,25803E92,1,1,1
shelbyville,25822227,1,1,1
shelbyville,2582C74F,1,1,1
shelbyville,2583A4F5,1,1,1
shelbyville,258C67B7,1,1,1
shelbyville,258EE3B6,1,1,1
shelbyville,25A8C6FF,2,2,1
shelbyville,25A8D08C,2,2,2
shelbyville,25B7614C,2,2,2
shelbyville,25C1BCB3,1,1,1
shelbyville,25C2EEB2,1,1,1
shelbyville,25CE7433,1,1,1
shelbyville,25CFA3ED,1,1,1
shelbyville,25D57333,2,2,1
shelbyville,25DCE1BE,1,1,1
shelbyville,25E102A2,1,1,1
shelbyville,25E35024,5,4,3
shelbyville,25E55FDB,1,1,1
shelbyville,25F0EE60,1,1,1
shelbyville,25FF5793,1,1,1
shelbyville,26079F7C,1,1,1
shelbyville,2608724C,1,1,1
shelbyville,26097229,1,1,1
shelbyville,26209354,1,1,1
shelbyville,2622DAE6,1,1,1
shelbyville,26276414,1,1,1
shelbyville,2629F9CC,1,1,1
shelbyville,262F2364,1,1,1
shelbyville,2637FDBB,2,2,2
shelbyville,263DB5BC,1,1,1
shelbyville,2643944D,1,1,1
shelbyville,264EB0CD,3,3,2
shelbyville,2650A68B,1,1,1
shelbyville,26536087,1,1,1
shelbyville,2655DF30,3,3,2
shelbyville,265BD3D0,2,2,2
shelbyville,266EDAD5,1,1,1
shelbyville,2674782,1,1,1
shelbyville,26772D3D,1,1,1
shelbyville,2679B204,1,1,1
shelbyville,267AAAE3,1,1,1
shelbyville,267FA4D4,1,1,1
shelbyville,26833C5A,1,1,1
shelbyville,268ECC04,1,1,1
shelbyville,268F7167,2,2,2
shelbyville,269702B2,1,1,1
shelbyville,269E7601,1,1,1
shelbyville,26A38FBE,4,4,3
shelbyville,26A54BF,3,3,2
shelbyville,26B4294B,1,1,1
shelbyville,26B76B94,1,1,1
shelbyville,26BCCF68,1,1,1
shelbyville,26C0F7FB,1,1,1
shelbyville,26C47654,1,1,1
shelbyville,26C677ED,1,1,1
shelbyville,26C74559,1,1,1
shelbyville,26CA5CBB,1,1,1
shelbyville,26CBD418,4,4,2
shelbyville,26CDEE0C,1,1,1
shelbyville,26CE02E6,1,1,1
shelbyville,26D61F63,1,1,1
shelbyville,26D73F51,1,1,1
shelbyville,26D8CA27,1,1,1
shelbyville,26DB20A0,1,1,1
shelbyville,26DCE093,1,1,1
shelbyville,26E288E6,2,2,2
shelbyville,26E4EF3F,1,1,1
shelbyville,26E62A59,2,2,2
shelbyville,26E84EA3,1,1,1
shelbyville,26EDFE39,1,1,1
shelbyville,26F15030,1,1,1
shelbyville,26F81A81,1,1,1
shelbyville,26F8BC5E,1,1,1
shelbyville,27041DA1,1,1,1
shelbyville,27047C8,1,1,1
shelbyville,27087A0C,2,2,1
shelbyville,2709479D,1,1,1
shelbyville,270BC7FB,1,1,1
shelbyville,270EB42F,1,1,1
shelbyville,270FBE56,1,1,1
shelbyville,271161BB,1,1,1
shelbyville,271FB5C2,1,1,1
shelbyville,272FE8E4,1,1,1
shelbyville,2731F4F4,1,1,1
shelbyville,273689A0,2,2,1
shelbyville,273B8781,1,1,1
shelbyville,2740B73,2,2,1
shelbyville,27412616,1,1,1
shelbyville,2741C6D8,1,1,1
shelbyville,2746029E,5,5,2
shelbyville,274C1D1F,1,1,1
shelbyville,274C729C,1,1,1
shelbyville,2751CE65,1,1,1
shelbyville,2751E751,2,2,1
shelbyville,27564C1D,1,1,1
shelbyville,2756FA38,3,3,3
shelbyville,2761190A,1,1,1
shelbyville,2762028C,2,2,1
shelbyville,276231BB,7,7,4
shelbyville,27720AC1,1,1,1
shelbyville,27722A5D,2,2,2
shelbyville,27796B7B,1,1,1
shelbyville,2782BDBF,2,2,2
shelbyville,2785A24F,1,1,1
shelbyville,2785CBFC,1,1,1
shelbyville,2786025B,2,2,2
shelbyville,27887E6E,1,1,1
shelbyville,2792FF22,1,1,1
shelbyville,2799F4FB,2,2,1
shelbyville,279D8448,1,1,1
shelbyville,279F17BF,1,1,1
shelbyville,27A05E0D,1,1,1
shelbyville,27AC5FEC,1,1,1
shelbyville,27BB6174,1,1,1
shelbyville,27CDBD81,1,1,1
shelbyville,27D4032E,1,1,1
shelbyville,27D5EAB,1,1,1
shelbyville,27D63392,2,2,1
shelbyville,27E1AA54,1,1,1
shelbyville,27E293A8,1,1,1
shelbyville,27EA8BF7,1,1,1
shelbyville,27EFADBF,1,1,1
shelbyville,27F1AFFD,1,1,1
shelbyville,27F5B329,1,1,1
shelbyville,27F5D73E,1,1,1
shelbyville,27F8F2ED,1,1,1
shelbyville,27F91505,1,1,1
shelbyville,27F9E17F,1,1,1
shelbyville,27FCF9A3,1,1,1
shelbyville,27FE55E7,1,1,1
shelbyville,2807B362,1,1,1
shelbyville,280ACD38,1,1,1
shelbyville,280BE8B2,1,1,1
shelbyville,28107FB1,1,1,1
shelbyville,28231435,1,1,1
shelbyville,2824D7B9,2,2,2
shelbyville,282A5E95,1,1,1
shelbyville,282C4C44,1,1,1
shelbyville,282CCF03,1,1,1
shelbyville,2836440B,1,1,1
shelbyville,283AB306,1,1,1
shelbyville,283E4933,1,1,1
shelbyville,284042CC,1,1,1
shelbyville,2841F232,1,1,1
shelbyville,28492585,1,1,1
shelbyville,284D1E7D,1,1,1
shelbyville,284DD5F1,1,1,1
shelbyville,2852284,1,1,1
shelbyville,285438A7,1,1,1
shelbyville,285CFC78,1,1,1
shelbyville,286A9E9C,1,1,1
shelbyville,286C1B58,1,1,1
shelbyville,2872B0DC,1,1,1
shelbyville,287582E0,4,4,1
shelbyville,28826690,1,1,1
shelbyville,2882DB49,1,1,1
shelbyville,2885D19A,1,1,1
shelbyville,28892362,1,1,1
shelbyville,288C950B,2,2,2
shelbyville,28922759,1,1,1
shelbyville,289430AF,1,1,1
shelbyville,28952CF3,2,2,2
shelbyville,28A6363D,1,1,1
shelbyville,28AE4384,1,1,1
shelbyville,28B11C00,1,1,1
shelbyville,28B2D359,2,2,2
shelbyville,28B57389,1,1,1
shelbyville,28C11DD4,1,1,1
shelbyville,28C4CE81,1,1,1
shelbyville,28C5887D,2,2,2
shelbyville,28C86681,1,1,1
shelbyville,28D0EF6F,2,2,2
shelbyville,28DE5167,1,1,1
shelbyville,28E29815,1,1,1
shelbyville,28E2E2AA,3,3,3
shelbyville,28E32536,1,1,1
shelbyville,28E4E4F0,1,1,1
shelbyville,28E552C8,1,1,1
shelbyville,28E9095B,1,1,1
shelbyville,28ECB73C,3,3,3
shelbyville,28ED5602,3,3,3
shelbyville,28F046A8,1,1,1
shelbyville,28F0C6B9,1,1,1
shelbyville,28F1914,2,2,2
shelbyville,28F937A7,1,1,1
shelbyville,28FEC28E,1,1,1
shelbyville,290583DB,1,1,1
shelbyville,2923E8F7,1,1,1
shelbyville,2926BA2D,1,1,1
shelbyville,2926BCA2,1,1,1
shelbyville,29276D0F,1,1,1
shelbyville,292D8778,2,2,1
shelbyville,29310EB9,1,1,1
shelbyville,293139B5,1,1,1
shelbyville,2933EF69,1,1,1
shelbyville,294150CD,1,1,1
shelbyville,29472E19,1,1,1
shelbyville,29505BDD,1,1,1
shelbyville,29670FAB,1,1,1
shelbyville,2969B9A1,1,1,1
shelbyville,2969E16A,1,1,1
shelbyville,296E87FC,1,1,1
shelbyville,29739D36,3,3,1
shelbyville,29788215,1,1,1
shelbyville,297E12E9,1,1,1
shelbyville,29816A38,1,1,1
shelbyville,298F8AE5,2,2,2
shelbyville,2990134,1,1,1
shelbyville,29917093,2,3,3
shelbyville,29938460,1,1,1
shelbyville,299428AF,1,1,1
shelbyville,299BD32C,1,1,1
shelbyville,299C1CFE,1,1,1
shelbyville,299D9F66,1,1,1
shelbyville,29A4EAA1,1,1,1
shelbyville,29A57093,1,1,1
shelbyville,29A58A9A,1,1,1
shelbyville,29A6E273,1,1,1
shelbyville,29A748CA,1,1,1
shelbyville,29AB76C6,2,2,2
shelbyville,29B18CA2,2,1,2
shelbyville,29BF42AC,1,1,1
shelbyville,29BF7CE7,1,1,1
shelbyville,29C06E3E,1,1,1
shelbyville,29C1382B,1,1,1
shelbyville,29C3BF44,2,1,1
shelbyville,29C4BBB7,1,1,1
shelbyville,29CF698C,1,1,1
shelbyville,29DDB52,1,1,1
shelbyville,29E04611,1,1,1
shelbyville,29E1B9ED,1,1,1
shelbyville,29E6B1CF,1,1,1
shelbyville,29EAC1AE,1,1,1
shelbyville,29F14592,1,1,1
shelbyville,2A0194A0,1,1,1
shelbyville,2A0414C5,2,2,2
shelbyville,2A0C4E88,1,1,1
shelbyville,2A12B309,1,1,1
shelbyville,2A16B223,1,1,1
shelbyville,2A186CA3,1,1,1
shelbyville,2A1FF9BF,1,1,1
shelbyville,2A247A41,2,2,2
shelbyville,2A2CB32E,4,4,2
shelbyville,2A30BBA,1,1,1
shelbyville,2A35001B,1,1,1
shelbyville,2A380C2F,1,1,1
shelbyville,2A46F1D3,1,1,1
shelbyville,2A55883B,1,1,1
shelbyville,2A57DF91,1,1,1
shelbyville,2A5EFC3C,1,1,1
shelbyville,2A6008D7,1,1,1
shelbyville,2A62D45D,1,1,1
shelbyville,2A65CBD,1,1,1
shelbyville,2A68D62C,2,2,2
shelbyville,2A6C44BB,1,1,1
shelbyville,2A71C0B1,1,1,1
shelbyville,2A73608E,1,1,1
shelbyville,2A7A5E15,1,1,1
shelbyville,2A7FB956,2,2,2
shelbyville,2A7FFF17,2,2,2
shelbyville,2A85BFE0,3,3,3
shelbyville,2A8B35B2,1,1,1
shelbyville,2AA1EE49,1,1,1
shelbyville,2AA673FF,1,1,1
shelbyville,2AAB52E0,2,2,2
shelbyville,2AB49117,4,4,1
shelbyville,2AB64C1E,1,1,1
shelbyville,2AB74E4A,1,1,1
shelbyville,2AC5A0FB,3,3,1
shelbyville,2AD12DCC,3,2,1
shelbyville,2AD27582,6,6,3
shelbyville,2AD275B1,1,1,1
shelbyville,2AD78C04,3,3,2
shelbyville,2ADB54D,1,1,1
shelbyville,2AE61794,1,1,1
shelbyville,2AED3463,1,1,1
shelbyville,2AF5891E,1,1,1
shelbyville,2B049F14,1,1,1
shelbyville,2B080A73,1,1,1
shelbyville,2B0E5D48,2,1,2
shelbyville,2B115A87,2,2,2
shelbyville,2B1212DE,1,1,1
shelbyville,2B18BFB5,1,1,1
shelbyville,2B191C4B,1,1,1
shelbyville,2B237699,2,2,2
shelbyville,2B2767AB,2,2,2
shelbyville,2B2EC49B,1,1,1
shelbyville,2B33F8B8,1,1,1
shelbyville,2B435030,1,1,1
shelbyville,2B470C41,1,1,1
shelbyville,2B4B44D7,1,1,1
shelbyville,2B4FCF36,2,2,2
shelbyville,2B502ECB,1,1,1
shelbyville,2B52D403,1,1,1
shelbyville,2B567F0D,1,1,1
shelbyville,2B67070F,1,1,1
shelbyville,2B6DBB2,1,1,1
shelbyville,2B748C1E,2,2,1
shelbyville,2B7AF37D,1,1,1
shelbyville,2B7DF26C,1,1,1
shelbyville,2B88B7AA,2,2,2
shelbyville,2B8C3B34,2,2,2
shelbyville,2B987A62,1,1,1
shelbyville,2B9AD9D5,1,1,1
shelbyville,2BA6C1A3,6,6,5
shelbyville,2BA7673C,1,1,1
shelbyville,2BB4C28A,1,1,1
shelbyville,2BB52BFF,1,1,1
shelbyville,2BB64904,1,1,1
shelbyville,2BB7AF69,1,1,1
shelbyville,2BB83DEC,1,1,1
shelbyville,2BB95396,2,2,2
shelbyville,2BB9C6DD,1,1,1
shelbyville,2BBB35B2,1,1,1
shelbyville,2BD2469F,2,2,2
shelbyville,2BD29D2C,1,1,1
shelbyville,2BD31FB6,1,1,1
shelbyville,2BD7C485,1,1,1
shelbyville,2BDAAA3E,1,1,1
shelbyville,2BDC44C,1,1,1
shelbyville,2BDE3D78,1,1,1
shelbyville,2BDF655C,1,1,1
shelbyville,2BE3C2DA,1,1,1
shelbyville,2BE3EB5A,1,1,1
shelbyville,2BE45028,1,1,1
shelbyville,2BE573B5,1,1,1
shelbyville,2BEC857C,1,1,1
shelbyville,2BEC8F94,1,1,1
shelbyville,2BEEC5AF,1,1,1
shelbyville,2BF288B9,1,1,1
shelbyville,2BF3951C,1,1,1
shelbyville,2BF7EAA6,1,1,1
shelbyville,2BFB470,13,13,1
shelbyville,2BFB6A45,1,1,1
shelbyville,2C034A99,2,2,2
shelbyville,2C04BBCA,1,1,1
shelbyville,2C0F2BB5,1,1,1
shelbyville,2C148B84,2,2,2
shelbyville,2C217D1A,1,1,1
shelbyville,2C2D90E5,1,1,1
shelbyville,2C333460,1,1,1
shelbyville,2C407DFE,2,2,1
shelbyville,2C45FAE,1,1,1
shelbyville,2C4873E3,1,1,1
shelbyville,2C554319,1,1,1
shelbyville,2C5847F4,1,1,1
shelbyville,2C5D94BD,2,2,2
shelbyville,2C610E0B,2,2,2
shelbyville,2C6352A9,1,1,1
shelbyville,2C65D816,1,1,1
shelbyville,2C68A401,1,1,1
shelbyville,2C71851C,3,3,3
shelbyville,2C7CF9A,1,1,1
shelbyville,2C80D17C,1,1,1
shelbyville,2C820659,1,1,1
shelbyville,2C8459B2,2,1,1
shelbyville,2C8834F8,1,1,1
shelbyville,2C883F2B,1,1,1
shelbyville,2C8E14EA,1,1,1
shelbyville,2CAA1BA7,1,2,2
shelbyville,2CB36595,1,1,1
shelbyville,2CB381AA,1,1,1
shelbyville,2CB58E65,1,1,1
shelbyville,2CB58EDA,1,1,1
shelbyville,2CBCF331,1,1,1
shelbyville,2CBD13C,1,1,1
shelbyville,2CC1C663,1,1,1
shelbyville,2CC3A299,1,1,1
shelbyville,2CCC6E5C,1,1,1
shelbyville,2CE48228,1,1,1
shelbyville,2CECA94A,1,1,1
shelbyville,2CEE0678,1,1,1
shelbyville,2CF53316,3,3,3
shelbyville,2CF6EB94,1,1,1
shelbyville,2CF88B5,1,1,1
shelbyville,2CFB3DC0,1,1,1
shelbyville,2CFF04D3,2,2,2
shelbyville,2D00CCE7,1,1,1
shelbyville,2D0A25D5,2,2,2
shelbyville,2D1249E4,1,1,1
shelbyville,2D15E20D,2,2,2
shelbyville,2D19340E,1,1,1
shelbyville,2D19918B,1,1,1
shelbyville,2D1E3C5A,2,2,2
shelbyville,2D1FE25,1,1,1
shelbyville,2D20DBA6,1,1,1
shelbyville,2D2D2378,1,1,1
shelbyville,2D302934,1,1,1
shelbyville,2D33D2C,4,5,2
shelbyville,2D3707DA,1,1,1
shelbyville,2D3A1AA8,2,2,2
shelbyville,2D3BF883,1,1,1
shelbyville,2D3F237F,15,12,7
